"match_id" "RallyCount" "P1Dist" "P2Dist" "Point" "Speed" "Speed1" "Speed2" "FirstServe1" "SecondServe1" "DoubleFault1" "FirstServe2" "SecondServe2" "DoubleFault2" "Time" "matchnum" "Slam" "Gender" "player1" "player2" "split_time" "total_minutes" "played_minutes" "rally_min" "P1dist_min" "P2dist_min" "Dist" "Dist_min" "FirstServe" "SecondServe" "DoubleFault" "year" "surface" "PercFirstServe1" "PercSecondServe1" "PercDoubleFault1" "PercFirstServe2" "PercSecondServe2" "PercDoubleFault2" "PercFirstServe" "PercSecondServe" "PercDoubleFault"
"2019-frenchopen-1155" "675" "NaN" "NaN" "239" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1155" "frenchopen" "M" "b. paire" "m. copil" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1156" "1493" "NaN" "NaN" "320" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1156" "frenchopen" "M" "p. herbert" "d. medvedev" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1157" "405" "NaN" "NaN" "153" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1157" "frenchopen" "M" "n. basilashvili" "j. londero" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1158" "651" "NaN" "NaN" "158" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1158" "frenchopen" "M" "m. zverev" "r. gasquet" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1159" "899" "NaN" "NaN" "211" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1159" "frenchopen" "M" "a. vatutin" "c. moutet" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1160" "678" "NaN" "NaN" "243" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1160" "frenchopen" "M" "g. andreozzi" "g. pella" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1161" "546" "NaN" "NaN" "130" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1161" "frenchopen" "M" "d. goffin" "r. berankis" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1162" "807" "NaN" "NaN" "291" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1162" "frenchopen" "M" "m. kecmanovic" "d. kudla" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1163" "675" "NaN" "NaN" "230" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1163" "frenchopen" "M" "y. maden" "k. coppejans" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1164" "562" "NaN" "NaN" "152" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1164" "frenchopen" "M" "y. hanfmann" "r. nadal" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1201" "630" "NaN" "NaN" "148" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1201" "frenchopen" "M" "n. djokovic" "h. laaksonen" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1202" "1272" "NaN" "NaN" "175" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1202" "frenchopen" "M" "s. caruso" "g. simon" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1203" "819" "NaN" "NaN" "300" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1203" "frenchopen" "M" "j. struff" "r. albot" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1204" "721" "NaN" "NaN" "172" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1204" "frenchopen" "M" "l. harris" "b. coric" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1205" "846" "NaN" "NaN" "227" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1205" "frenchopen" "M" "f. fognini" "f. delbonis" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1206" "561" "NaN" "NaN" "138" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1206" "frenchopen" "M" "t. fritz" "r. bautista agut" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1207" "528" "NaN" "NaN" "162" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1207" "frenchopen" "M" "d. lajovic" "e. benchetrit" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1208" "750" "NaN" "NaN" "181" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1208" "frenchopen" "M" "m. ymer" "a. zverev" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1209" "690" "NaN" "NaN" "260" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1209" "frenchopen" "M" "d. thiem" "a. bublik" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1210" "638" "NaN" "NaN" "149" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1210" "frenchopen" "M" "p. cuevas" "k. edmund" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1211" "982" "NaN" "NaN" "294" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1211" "frenchopen" "M" "f. verdasco" "a. hoang" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1212" "670" "NaN" "NaN" "164" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1212" "frenchopen" "M" "a. mannarino" "g. monfils" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1213" "983" "NaN" "NaN" "255" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1213" "frenchopen" "M" "k. khachanov" "g. barrere" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1214" "1300" "NaN" "NaN" "350" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1214" "frenchopen" "M" "m. klizan" "l. pouille" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1215" "585" "NaN" "NaN" "230" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1215" "frenchopen" "M" "j. thompson" "i. karlovic" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1216" "1423" "NaN" "NaN" "321" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1216" "frenchopen" "M" "y. nishioka" "j. del potro" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1217" "1031" "NaN" "NaN" "240" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1217" "frenchopen" "M" "s. tsitsipas" "h. dellien" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1218" "1824" "NaN" "NaN" "370" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1218" "frenchopen" "M" "r. carballes baena" "f. krajinovic" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1219" "644" "NaN" "NaN" "157" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1219" "frenchopen" "M" "s. wawrinka" "c. garin" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1220" "1129" "NaN" "NaN" "356" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1220" "frenchopen" "M" "g. dimitrov" "m. cilic" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1221" "518" "NaN" "NaN" "178" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1221" "frenchopen" "M" "n. mahut" "p. kohlschreiber" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1222" "1051" "NaN" "NaN" "272" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1222" "frenchopen" "M" "l. mayer" "d. schwartzman" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1223" "597" "NaN" "NaN" "210" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1223" "frenchopen" "M" "m. berrettini" "c. ruud" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1224" "577" "NaN" "NaN" "160" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1224" "frenchopen" "M" "o. otte" "r. federer" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1225" "990" "NaN" "NaN" "255" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1225" "frenchopen" "M" "k. nishikori" "j. tsonga" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1226" "606" "NaN" "NaN" "214" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1226" "frenchopen" "M" "a. popyrin" "l. djere" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1227" "803" "NaN" "NaN" "165" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1227" "frenchopen" "M" "a. de minaur" "p. carreno busta" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1228" "1437" "NaN" "NaN" "410" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1228" "frenchopen" "M" "b. paire" "p. herbert" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1229" "763" "NaN" "NaN" "199" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1229" "frenchopen" "M" "j. londero" "r. gasquet" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1230" "1103" "NaN" "NaN" "215" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1230" "frenchopen" "M" "c. moutet" "g. pella" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1231" "788" "NaN" "NaN" "168" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1231" "frenchopen" "M" "d. goffin" "m. kecmanovic" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1232" "843" "NaN" "NaN" "146" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1232" "frenchopen" "M" "y. maden" "r. nadal" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1301" "849" "NaN" "NaN" "156" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1301" "frenchopen" "M" "n. djokovic" "s. caruso" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1302" "1064" "NaN" "NaN" "368" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1302" "frenchopen" "M" "j. struff" "b. coric" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1303" "1073" "NaN" "NaN" "260" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1303" "frenchopen" "M" "f. fognini" "r. bautista agut" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1304" "990" "NaN" "NaN" "269" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1304" "frenchopen" "M" "d. lajovic" "a. zverev" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1305" "930" "NaN" "NaN" "230" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1305" "frenchopen" "M" "d. thiem" "p. cuevas" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1306" "606" "NaN" "NaN" "175" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1306" "frenchopen" "M" "a. hoang" "g. monfils" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1307" "493" "NaN" "NaN" "150" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1307" "frenchopen" "M" "k. khachanov" "m. klizan" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1308" "584" "NaN" "NaN" "161" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1308" "frenchopen" "M" "j. thompson" "j. del potro" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1309" "1470" "NaN" "NaN" "298" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1309" "frenchopen" "M" "s. tsitsipas" "f. krajinovic" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1310" "1096" "NaN" "NaN" "270" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1310" "frenchopen" "M" "s. wawrinka" "g. dimitrov" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1311" "782" "NaN" "NaN" "293" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1311" "frenchopen" "M" "n. mahut" "l. mayer" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1312" "708" "NaN" "NaN" "204" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1312" "frenchopen" "M" "c. ruud" "r. federer" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1313" "1374" "NaN" "NaN" "360" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1313" "frenchopen" "M" "k. nishikori" "l. djere" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1314" "693" "NaN" "NaN" "185" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1314" "frenchopen" "M" "p. carreno busta" "b. paire" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1315" "1080" "NaN" "NaN" "304" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1315" "frenchopen" "M" "j. londero" "c. moutet" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1316" "880" "NaN" "NaN" "201" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1316" "frenchopen" "M" "d. goffin" "r. nadal" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1401" "616" "NaN" "NaN" "139" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1401" "frenchopen" "M" "n. djokovic" "j. struff" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1402" "1042" "NaN" "NaN" "264" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1402" "frenchopen" "M" "f. fognini" "a. zverev" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1403" "771" "NaN" "NaN" "160" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1403" "frenchopen" "M" "d. thiem" "g. monfils" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1404" "1138" "NaN" "NaN" "255" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1404" "frenchopen" "M" "k. khachanov" "j. del potro" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1405" "1528" "NaN" "NaN" "389" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1405" "frenchopen" "M" "s. tsitsipas" "s. wawrinka" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1406" "495" "NaN" "NaN" "157" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1406" "frenchopen" "M" "l. mayer" "r. federer" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1407" "1258" "NaN" "NaN" "359" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1407" "frenchopen" "M" "k. nishikori" "b. paire" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1408" "625" "NaN" "NaN" "158" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1408" "frenchopen" "M" "j. londero" "r. nadal" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1501" "948" "NaN" "NaN" "170" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1501" "frenchopen" "M" "n. djokovic" "a. zverev" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1502" "671" "NaN" "NaN" "157" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1502" "frenchopen" "M" "d. thiem" "k. khachanov" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1503" "1047" "NaN" "NaN" "320" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1503" "frenchopen" "M" "s. wawrinka" "r. federer" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1504" "569" "NaN" "NaN" "143" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1504" "frenchopen" "M" "k. nishikori" "r. nadal" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2019-frenchopen-1601" "1690" "NaN" "NaN" "326" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1601" "frenchopen" "M" "n. djokovic" "d. thiem" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2019" "Clay" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
