"match_id" "RallyCount" "P1Dist" "P2Dist" "Point" "Speed" "Speed1" "Speed2" "FirstServe1" "SecondServe1" "DoubleFault1" "FirstServe2" "SecondServe2" "DoubleFault2" "Time" "matchnum" "Slam" "Gender" "player1" "player2" "split_time" "total_minutes" "played_minutes" "rally_min" "P1dist_min" "P2dist_min" "Dist" "Dist_min" "FirstServe" "SecondServe" "DoubleFault" "year" "surface" "PercFirstServe1" "PercSecondServe1" "PercDoubleFault1" "PercFirstServe2" "PercSecondServe2" "PercDoubleFault2" "PercFirstServe" "PercSecondServe" "PercDoubleFault"
"2018-ausopen-1112" "331" "NaN" "NaN" "199" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1112" "ausopen" "M" "f. delbonis" "g. muller" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1113" "368" "NaN" "NaN" "211" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1113" "ausopen" "M" "p. cuevas" "m. youzhny" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1114" "598" "NaN" "NaN" "310" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1114" "ausopen" "M" "d. sela" "r. harrison" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1115" "526" "NaN" "NaN" "300" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1115" "ausopen" "M" "d. brown" "j. sousa" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1116" "991" "NaN" "NaN" "271" "173.910780669145" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1116" "ausopen" "M" "v. pospisil" "m. cilic" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1117" "642" "NaN" "NaN" "152" "172.631578947368" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1117" "ausopen" "M" "g. dimitrov" "d. novak" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1118" "432" "NaN" "NaN" "239" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1118" "ausopen" "M" "m. mcdonald" "e. ymer" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1119" "770" "NaN" "NaN" "190" "163.904255319149" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1119" "ausopen" "M" "m. baghdatis" "y. bhambri" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1120" "640" "NaN" "NaN" "344" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1120" "ausopen" "M" "d. ferrer" "a. rublev" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1121" "564" "NaN" "NaN" "149" "182.809523809524" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1121" "ausopen" "M" "n. kyrgios" "r. dutra silva" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1122" "864" "NaN" "NaN" "292" "172.65" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1122" "ausopen" "M" "v. troicki" "a. bolt" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1123" "556" "NaN" "NaN" "172" "174.070175438596" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1123" "ausopen" "M" "s. tsitsipas" "d. shapovalov" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1124" "736" "NaN" "NaN" "193" "172.3125" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1124" "ausopen" "M" "k. king" "j. tsonga" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1125" "1024" "NaN" "NaN" "309" "180.165584415584" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1125" "ausopen" "M" "k. anderson" "k. edmund" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1126" "471" "NaN" "NaN" "257" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1126" "ausopen" "M" "p. herbert" "d. istomin" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1127" "389" "NaN" "NaN" "221" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1127" "ausopen" "M" "g. melzer" "n. basilashvili" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1128" "1118" "NaN" "NaN" "303" "169.016722408027" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1128" "ausopen" "M" "r. bemelmans" "l. pouille" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1129" "464" "NaN" "NaN" "238" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1129" "ausopen" "M" "p. kohlschreiber" "y. nishioka" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1130" "440" "NaN" "NaN" "222" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1130" "ausopen" "M" "a. seppi" "c. moutet" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1131" "365" "NaN" "NaN" "225" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1131" "ausopen" "M" "i. karlovic" "l. djere" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1132" "855" "NaN" "NaN" "233" "170.909482758621" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1132" "ausopen" "M" "y. sugita" "j. sock" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1133" "722" "NaN" "NaN" "201" "172.860696517413" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1133" "ausopen" "M" "d. thiem" "g. pella" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1134" "456" "NaN" "NaN" "267" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1134" "ausopen" "M" "s. johnson" "d. kudla" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1135" "312" "NaN" "NaN" "171" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1135" "ausopen" "M" "v. safranek" "j. vesely" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1136" "266" "NaN" "NaN" "157" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1136" "ausopen" "M" "m. berrettini" "a. mannarino" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1137" "894" "NaN" "NaN" "184" "165.1" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1137" "ausopen" "M" "r. bautista agut" "f. verdasco" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1138" "289" "NaN" "NaN" "155" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1138" "ausopen" "M" "c. stebe" "m. marterer" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1139" "304" "NaN" "NaN" "175" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1139" "ausopen" "M" "j. chardy" "t. sandgren" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1140" "775" "NaN" "NaN" "250" "168.788" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1140" "ausopen" "M" "r. berankis" "s. wawrinka" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1141" "680" "NaN" "NaN" "169" "167.91124260355" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1141" "ausopen" "M" "n. djokovic" "d. young" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1142" "617" "NaN" "NaN" "182" "172.812154696133" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1142" "ausopen" "M" "g. monfils" "j. munar" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1143" "473" "NaN" "NaN" "294" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1143" "ausopen" "M" "t. smyczek" "a. popyrin" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1144" "279" "NaN" "NaN" "151" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1144" "ausopen" "M" "j. donaldson" "a. ramos-vinolas" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1145" "139" "NaN" "NaN" "80" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1145" "ausopen" "M" "m. zverev" "h. chung" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1146" "1111" "NaN" "NaN" "284" "174.880281690141" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1146" "ausopen" "M" "t. kokkinakis" "d. medvedev" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1147" "320" "NaN" "NaN" "177" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1147" "ausopen" "M" "m. kukushkin" "p. gojowczyk" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1148" "818" "NaN" "NaN" "218" "173.880733944954" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1148" "ausopen" "M" "t. fabbiano" "a. zverev" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1149" "932" "NaN" "NaN" "232" "161.004310344828" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1149" "ausopen" "M" "d. goffin" "m. bachinger" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1150" "554" "NaN" "NaN" "292" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1150" "ausopen" "M" "j. benneteau" "t. daniel" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1151" "370" "NaN" "NaN" "203" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1151" "ausopen" "M" "e. donskoy" "f. mayer" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1152" "610" "NaN" "NaN" "198" "165.558974358974" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1152" "ausopen" "M" "h. zeballos" "f. fognini" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1153" "836" "NaN" "NaN" "189" "169.925925925926" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1153" "ausopen" "M" "t. berdych" "a. de minaur" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1154" "444" "NaN" "NaN" "250" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1154" "ausopen" "M" "g. garcia-lopez" "b. paire" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1155" "391" "NaN" "NaN" "228" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1155" "ausopen" "M" "k. khachanov" "p. polansky" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1156" "837" "NaN" "NaN" "177" "175.435028248588" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1156" "ausopen" "M" "f. tiafoe" "j. del potro" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1157" "240" "NaN" "NaN" "167" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1157" "ausopen" "M" "s. querrey" "f. lopez" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1158" "521" "NaN" "NaN" "267" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1158" "ausopen" "M" "r. albot" "m. fucsovics" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1159" "1356" "NaN" "NaN" "305" "164.148514851485" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1159" "ausopen" "M" "n. kicker" "j. thompson" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1160" "860" "NaN" "NaN" "307" "172.925081433225" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1160" "ausopen" "M" "l. lacko" "m. raonic" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1161" "333" "NaN" "NaN" "175" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1161" "ausopen" "M" "r. gasquet" "b. kavcic" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1162" "526" "NaN" "NaN" "283" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1162" "ausopen" "M" "l. sonego" "r. haase" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1163" "197" "NaN" "NaN" "141" "NaN" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1163" "ausopen" "M" "s. kwon" "j. struff" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1164" "556" "NaN" "NaN" "171" "173.865497076023" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1164" "ausopen" "M" "a. bedene" "r. federer" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1201" "751" "NaN" "NaN" "203" "177.78391959799" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1201" "ausopen" "M" "r. nadal" "l. mayer" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1202" "1237" "NaN" "NaN" "238" "159.869198312236" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1202" "ausopen" "M" "j. millman" "d. dzumhur" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1203" "750" "NaN" "NaN" "176" "162.715909090909" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1203" "ausopen" "M" "d. schwartzman" "c. ruud" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1204" "733" "NaN" "NaN" "207" "166.223300970874" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1204" "ausopen" "M" "a. dolgopolov" "m. ebden" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1205" "323" "NaN" "NaN" "68" "155.323529411765" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1205" "ausopen" "M" "p. carreno busta" "g. simon" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"2018-ausopen-1206" "1006" "NaN" "NaN" "346" "163.682080924855" "NaN" "NaN" "0" "0" "0" "0" "0" "0" NA "1206" "ausopen" "M" "m. jaziri" "g. muller" NA "NA" "NA" "NA" "NaN" "NaN" "NaN" "NaN" "0" "0" "0" "2018" "Hard" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
