"RallyCount" "P1Dist" "P2Dist" "Point" "Speed" "Speed1" "Speed2" "PrimerServei1" "SegonServei1" "DobleFalta1" "PrimerServei2" "SegonServei2" "DobleFalta2" "matchnum" "Slam" "Genere" "player1" "player2" "minuts_totals" "rally_min" "P1dist_min" "P2dist_min" "Year" "surface" "PercentatgePrimerServei1" "PercentatgeSegonServei1" "PercentatgeDobleFalta1" "PercentatgePrimerServei2" "PercentatgeSegonServei2" "PercentatgeDobleFalta2"
446 3647.81751879699 3786.2022406015 134 149.672 151.722222222222 148.112676056338 28 26 2 48 23 6 2104 "usopen" 2 "denisa allertova" "ana ivanovic" 15.8133333333333 28.2040472175379 230.679859957651 239.431001724378 2016 "Hard" 50 46.4285714285714 3.57142857142857 62.3376623376623 29.8701298701299 7.79220779220779
458 4178.47983157895 3939.91174736842 96 137.913043478261 137.608695652174 138.217391304348 22 24 0 32 14 3 2116 "usopen" 2 "kirsten flipkens" "simona halep" 11.9833333333333 38.2197496522949 348.690945611595 328.782621477198 2016 "Hard" 47.8260869565217 52.1739130434783 0 65.3061224489796 28.5714285714286 6.12244897959184
423 3433.29875862069 3188.03871264368 88 141.541176470588 138.210526315789 144.234042553192 24 14 1 28 19 1 2117 "usopen" 2 "agnieszka radwanska" "jessica pegula" 11.13 38.0053908355795 308.472485051275 286.436542016503 2016 "Hard" 61.5384615384615 35.8974358974359 2.56410256410256 58.3333333333333 39.5833333333333 2.08333333333333
844 7459.33224719101 6858.20700561798 179 147.321637426901 147.028985507246 147.519607843137 44 25 2 59 44 4 2119 "usopen" 2 "katerina siniakova" "eugenie bouchard" 26.8866666666667 31.3910240515745 277.436111351017 255.07836618961 2016 "Hard" 61.9718309859155 35.2112676056338 2.8169014084507 55.1401869158878 41.1214953271028 3.73831775700935
641 5817.60641573034 5078.65459550562 181 151.688235294118 153.425531914894 149.539473684211 56 38 6 46 30 4 2120 "usopen" 2 "pauline parmentier" "caroline garcia" 26 24.6538461538462 223.754092912705 195.332869057908 2016 "Hard" 56 38 6 57.5 37.5 5
652 5308.27544444444 5305.7556031746 127 138.073770491803 136.762711864407 139.301587301587 45 15 3 34 29 0 2122 "usopen" 2 "kurumi nara" "stefanie voegele" 17.5633333333333 37.1227936989941 302.236218131208 302.092746432412 2016 "Hard" 71.4285714285714 23.8095238095238 4.76190476190476 53.968253968254 46.031746031746 0
411 3006.76217073171 3032.02897560976 127 150.286956521739 156.163265306122 145.924242424242 33 18 6 46 21 2 2125 "usopen" 2 "karolina pliskova" "sofia kenin" 14.7333333333333 27.89592760181 204.078880366405 205.793821873965 2016 "Hard" 57.8947368421053 31.5789473684211 10.5263157894737 66.6666666666667 30.4347826086957 2.89855072463768
490 4197.22354285714 4097.94947142857 141 141.627906976744 140.214285714286 142.712328767123 36 20 4 43 31 6 2127 "usopen" 2 "nao hibino" "kristina mladenovic" 20.2633333333333 24.1816088172397 207.133913942613 202.234716471224 2016 "Hard" 60 33.3333333333333 6.66666666666667 53.75 38.75 7.5
459 3789.21079166667 3717.280325 121 147.206896551724 147.941176470588 146.166666666667 39 29 2 34 14 2 2128 "usopen" 2 "louisa chirico" "anastasia pavlyuchenkova" 14.81 30.9925725860905 255.854881273914 250.997996286293 2016 "Hard" 55.7142857142857 41.4285714285714 2.85714285714286 68 28 4
1052 9121.4718853211 8441.27646330275 221 148.542857142857 146.269565217391 151.294736842105 75 40 5 57 39 4 2132 "usopen" 2 "kateryna kozlova" "venus williams" 32.51 32.3592740695171 280.574342827471 259.651690658344 2016 "Hard" 62.5 33.3333333333333 4.16666666666667 57 39 4
848 7009.90646575342 6484.82679452055 222 152.56338028169 153.677083333333 151.649572649573 59 37 2 80 38 5 2133 "usopen" 2 "madison keys" "alison riske" 29.1533333333333 29.0875828950377 240.449570057858 222.438604888654 2016 "Hard" 60.2040816326531 37.7551020408163 2.04081632653061 65.0406504065041 30.8943089430894 4.0650406504065
1103 9825.45380337079 9435.08497191011 179 139.456647398844 144.166666666667 135.011235955056 60 25 2 71 18 2 2137 "usopen" 2 "barbora strycova" "monica niculescu" 28.4866666666667 38.7198689445355 344.914128365462 331.210565360757 2016 "Hard" 68.9655172413793 28.735632183908 2.29885057471264 78.021978021978 19.7802197802198 2.1978021978022
740 7009.16156571429 6481.99892571429 177 142.994082840237 142.470588235294 143.52380952381 67 19 2 59 26 3 2139 "usopen" 2 "taylor townsend" "caroline wozniacki" 26.5233333333333 27.8999622973482 264.263977593853 244.388548160649 2016 "Hard" 76.1363636363636 21.5909090909091 2.27272727272727 67.0454545454545 29.5454545454545 3.40909090909091
374 3207.19885714286 3222.02197802198 92 139.333333333333 139.615384615385 138.914285714286 32 20 1 23 13 2 2140 "usopen" 2 "francesca schiavone" "svetlana kuznetsova" 11.5633333333333 32.3436148746036 277.359370753202 278.641278007089 2016 "Hard" 60.377358490566 37.7358490566038 1.88679245283019 60.5263157894737 34.2105263157895 5.26315789473684
469 4113.9167008547 2783.12177777778 118 144.982456140351 151.941176470588 139.349206349206 35 16 3 35 28 0 2141 "usopen" 2 "johanna konta" "bethanie mattek sands" 16.3866666666667 28.6208299430431 251.052687196178 169.840629237863 2016 "Hard" 64.8148148148148 29.6296296296296 5.55555555555556 55.5555555555556 44.4444444444444 0
536 3900.27505154639 3966.29645360825 197 147.050561797753 152.873563218391 141.483516483516 49 39 6 50 42 10 2144 "usopen" 2 "samantha crawford" "belinda bencic" 26.0966666666667 20.5390215864095 149.454913202697 151.984791937984 2016 "Hard" 52.1276595744681 41.4893617021277 6.38297872340426 49.0196078431373 41.1764705882353 9.80392156862745
729 5504.4179205298 5793.56056953642 154 145.013986013986 144.025316455696 146.234375 52 27 3 33 31 7 2148 "usopen" 2 "elise mertens" "" 23.3933333333333 31.1627244229125 235.298571695489 247.658616537607 2016 "Hard" 63.4146341463415 32.9268292682927 3.65853658536585 46.4788732394366 43.6619718309859 9.85915492957746
490 4370.46805555556 4460.23722222222 110 147.745098039216 139.094339622642 157.102040816327 25 28 1 30 19 6 2149 "usopen" 2 "roberta vinci" "anna lena friedsam" 13.7366666666667 35.6709536520262 318.160741729354 324.695745369247 2016 "Hard" 46.2962962962963 51.8518518518518 1.85185185185185 54.5454545454545 34.5454545454545 10.9090909090909
454 3627.11382113821 4284.9918699187 125 139.705357142857 140.02 139.451612903226 30 21 6 38 25 4 2156 "usopen" 2 "magda linette" "dominika cibulkova" 18.3966666666667 24.6783837651748 197.161468806208 232.922188979092 2016 "Hard" 52.6315789473684 36.8421052631579 10.5263157894737 56.7164179104478 37.3134328358209 5.97014925373134
270 2193.62891111111 1889.29033333333 94 145.184210526316 141.704545454545 149.96875 30 15 3 25 11 9 2163 "usopen" 2 "" "mirjana lucic baroni" 11.42 23.6427320490368 192.086594668223 165.436981903094 2016 "Hard" 62.5 31.25 6.25 55.5555555555556 24.4444444444444 20
205 2051.50564102564 1732.72717948718 40 142.282051282051 144.272727272727 139.705882352941 16 6 0 10 7 0 2164 "usopen" 2 "polona hercog" "angelique kerber" 6.39666666666667 32.0479416362689 320.714795366176 270.879704974546 2016 "Hard" 72.7272727272727 27.2727272727273 0 58.8235294117647 41.1764705882353 0
354 2767.09234513274 3198.91938053097 115 148.523364485981 157.627450980392 140.232142857143 33 18 2 43 13 5 2201 "usopen" 2 "serena williams" "vania king" 13.0166666666667 27.1959026888604 212.580717935934 245.755650232853 2016 "Hard" 62.2641509433962 33.9622641509434 3.77358490566038 70.4918032786885 21.3114754098361 8.19672131147541
376 3618.55821621622 3580.0067027027 114 148.857142857143 145.603773584906 152.173076923077 41 13 3 40 12 4 2204 "usopen" 2 "shuai zhang" "samantha stosur" 14.06 26.7425320056899 257.365449233017 254.623520818115 2016 "Hard" 71.9298245614035 22.8070175438596 5.26315789473684 71.4285714285714 21.4285714285714 7.14285714285714
505 4235.61039473684 4173.31815789474 117 147.924528301887 152.255813953488 144.968253968254 28 16 4 42 21 5 2207 "usopen" 2 "timea babos" "richel hogenkamp" 15.5733333333333 32.4272260273973 271.978407196287 267.978477604542 2016 "Hard" 58.3333333333333 33.3333333333333 8.33333333333333 61.7647058823529 30.8823529411765 7.35294117647059
596 4382.88207518797 5021.96132330827 134 141.149606299213 142.623188405797 139.396551724138 44 25 4 38 20 2 2208 "usopen" 2 "lucie safarova" "simona halep" 17.5633333333333 33.9343328904916 249.547280804022 285.93440823543 2016 "Hard" 60.2739726027397 34.2465753424658 5.47945205479452 63.3333333333333 33.3333333333333 3.33333333333333
625 5720.70537662338 5673.22363636364 156 146.48 139.098765432099 155.144927536232 54 27 1 40 29 4 2209 "usopen" 2 "agnieszka radwanska" "naomi broady" 21.4866666666667 29.0878063915607 266.244432669409 264.034609200914 2016 "Hard" 65.8536585365854 32.9268292682927 1.21951219512195 54.7945205479452 39.7260273972603 5.47945205479452
1009 8216.80279802956 8292.55052216749 207 143.464285714286 145.141304347826 141.980769230769 65 27 4 71 35 4 2212 "usopen" 2 "varvara lepchenko" "timea bacsinszky" 30.3666666666667 33.2272228320527 270.586261186484 273.080697766218 2016 "Hard" 67.7083333333333 28.125 4.16666666666667 64.5454545454545 31.8181818181818 3.63636363636364
375 3165.09005172414 3303.71185344828 117 152.157407407407 149.78 154.206896551724 23 27 4 35 23 4 2213 "usopen" 2 "karolina pliskova" "montserrat gonzalez" 14.0733333333333 26.6461392704879 224.899814191673 234.749776417452 2016 "Hard" 42.5925925925926 50 7.40740740740741 56.4516129032258 37.0967741935484 6.45161290322581
857 7053.97745901639 7163.22028688525 250 149.293103448276 151.561403508772 147.101694915254 69 45 7 74 44 10 2214 "usopen" 2 "kristina mladenovic" "anastasia pavlyuchenkova" 40.8366666666667 20.9860419557587 172.736367456119 175.411483639342 2016 "Hard" 57.0247933884297 37.1900826446281 5.78512396694215 57.8125 34.375 7.8125
664 6156.57061111111 4636.617144 131 141.36 142.133333333333 140.646153846154 41 19 2 47 18 3 2215 "usopen" 2 "laura siegemund" "nicole gibbs" 20.7733333333333 31.9640564826701 296.368931857082 223.200440179718 2016 "Hard" 66.1290322580645 30.6451612903226 3.2258064516129 69.1176470588235 26.4705882352941 4.41176470588235
347 3051.38111818182 2876.60607272727 113 156.18691588785 151.137254901961 160.785714285714 28 23 3 37 19 2 2216 "usopen" 2 "julia goerges" "venus williams" 15.5433333333333 22.3246836800343 196.314461817402 185.070088316145 2016 "Hard" 51.8518518518518 42.5925925925926 5.55555555555556 63.7931034482759 32.7586206896552 3.44827586206897
294 2288.91944827586 2540.78050574713 88 155.098765432099 155.967741935484 154.56 21 10 4 33 17 2 2217 "usopen" 2 "madison keys" "kayla day" 9.66333333333333 30.4242842359434 236.866448597019 262.930028190458 2016 "Hard" 60 28.5714285714286 11.4285714285714 63.4615384615385 32.6923076923077 3.84615384615385
615 4915.94453932584 4567.49092134832 92 130.759036144578 130.341463414634 131.166666666667 29 14 1 32 13 2 2219 "usopen" 2 "monica niculescu" "ana bogdan" 16.58 37.0928829915561 296.498464374297 275.481961480598 2016 "Hard" 65.9090909090909 31.8181818181818 2.27272727272727 68.0851063829787 27.6595744680851 4.25531914893617
746 6669.83288888889 6217.4576 136 145.68992248062 150.52380952381 141.075757575758 42 22 2 39 27 3 2220 "usopen" 2 "caroline wozniacki" "svetlana kuznetsova" 20.7233333333333 35.9980698085893 321.851353814809 300.022081389738 2016 "Hard" 63.6363636363636 33.3333333333333 3.03030303030303 56.5217391304348 39.1304347826087 4.34782608695652
521 4124.94333333333 3944.80253968254 130 142.101694915254 141.606557377049 142.631578947368 46 16 3 40 17 7 2222 "usopen" 2 "andrea petkovic" "belinda bencic" 17.1166666666667 30.4381694255112 240.989873417722 230.465581675708 2016 "Hard" 70.7692307692308 24.6153846153846 4.61538461538462 62.5 26.5625 10.9375
634 5719.48261538462 5112.52283916084 146 146.215277777778 142.930555555556 149.5 37 35 0 47 25 1 2224 "usopen" 2 "anastasija sevastova" "" 19.8733333333333 31.9020462931902 287.796844115294 257.255426324765 2016 "Hard" 51.3888888888889 48.6111111111111 0 64.3835616438356 34.2465753424658 1.36986301369863
419 3958.36464646465 3792.01515151515 100 144.666666666667 139.468085106383 149.978260869565 28 20 0 35 12 4 2225 "usopen" 2 "roberta vinci" "christina mchale" 12.7933333333333 32.7514330380406 309.408388207242 296.405561608792 2016 "Hard" 58.3333333333333 41.6666666666667 0 68.6274509803922 23.5294117647059 7.84313725490196
808 5896.88143617021 6020.91707446809 190 137.335195530726 136.677777777778 138 59 32 5 53 36 4 2228 "usopen" 2 "evgeniya rodina" "dominika cibulkova" 29.0166666666667 27.8460654796094 203.223943808278 207.498578097694 2016 "Hard" 61.4583333333333 33.3333333333333 5.20833333333333 56.989247311828 38.7096774193548 4.3010752688172
508 4034.77318548387 4253.59475806452 125 149.298245614035 151.56 147.53125 32 18 8 47 17 2 2229 "usopen" 2 "petra kvitova" "cagla buyukakcay" 18.55 27.3854447439353 217.507988435788 229.304299626119 2016 "Hard" 55.1724137931034 31.0344827586207 13.7931034482759 71.2121212121212 25.7575757575758 3.03030303030303
487 3696.97804054054 4084.51824324324 150 144.948905109489 150.851351351351 138.015873015873 39 35 6 32 31 6 2231 "usopen" 2 "shelby rogers" "catherine bellis" 20.8 23.4134615384615 177.739328872141 196.371069386694 2016 "Hard" 48.75 43.75 7.5 46.3768115942029 44.9275362318841 8.69565217391304
515 3490.51107096774 3922.52036129032 156 144.938356164384 146.012820512821 143.705882352941 36 42 6 43 25 3 2232 "usopen" 2 "mirjana lucic baroni" "angelique kerber" 18.4966666666667 27.8428545683907 188.710275957888 212.066337788268 2016 "Hard" 42.8571428571429 50 7.14285714285714 60.5633802816901 35.2112676056338 4.22535211267606
382 2667.73221590909 3414.95906818182 91 153.682352941176 155.886363636364 151.317073170732 30 14 2 22 19 3 2301 "usopen" 2 "serena williams" "johanna larsson" 11.97 31.9131161236424 222.868188463583 285.293155236576 2016 "Hard" 65.2173913043478 30.4347826086957 4.34782608695652 50 43.1818181818182 6.81818181818182
499 4186.41678333333 3906.54471666667 122 147.747826086957 150.568965517241 144.877192982456 32 26 3 42 16 2 2302 "usopen" 2 "yaroslava shvedova" "shuai zhang" 16.78 29.7377830750894 249.48848529996 232.809577870481 2016 "Hard" 52.4590163934426 42.6229508196721 4.91803278688525 70 26.6666666666667 3.33333333333333
424 3525.58678899083 3129.92788990826 110 147.523364485981 142.178571428571 153.392156862745 37 19 2 41 10 0 2303 "usopen" 2 "" "elena vesnina" 14.13 30.0070771408351 249.510742320653 221.509404805963 2016 "Hard" 63.7931034482759 32.7586206896552 3.44827586206897 80.3921568627451 19.6078431372549 0
1026 8660.71056818182 9253.07224431818 177 146.094117647059 150.369047619048 141.918604651163 51 35 2 59 28 1 2304 "usopen" 2 "timea babos" "simona halep" 25.6533333333333 39.9948024948025 337.605661441599 360.696683120511 2016 "Hard" 57.9545454545455 39.7727272727273 2.27272727272727 67.0454545454545 31.8181818181818 1.13636363636364
404 3303.28292307692 3083.26197802198 94 144.561797752809 137.175 150.591836734694 26 15 1 24 25 2 2305 "usopen" 2 "agnieszka radwanska" "caroline garcia" 14.14 28.5714285714286 233.612653682951 218.052473693209 2016 "Hard" 61.9047619047619 35.7142857142857 2.38095238095238 47.0588235294118 49.0196078431373 3.92156862745098
469 3500.81858823529 3548.34117647059 154 152.623287671233 157.346666666667 147.633802816901 49 27 5 38 33 1 2306 "usopen" 2 "ana konjuh" "varvara lepchenko" 19.16 24.4780793319415 182.714957632322 185.195259732285 2016 "Hard" 60.4938271604938 33.3333333333333 6.17283950617284 52.7777777777778 45.8333333333333 1.38888888888889
390 3042.54096666667 2984.80279166667 121 151.982905982906 154 150.424242424242 31 20 1 47 19 2 2307 "usopen" 2 "karolina pliskova" "anastasia pavlyuchenkova" 15.1733333333333 25.7029876977153 200.518956502636 196.713716498243 2016 "Hard" 59.6153846153846 38.4615384615385 1.92307692307692 69.1176470588235 27.9411764705882 2.94117647058824
419 3662.77958181818 3387.50792727273 114 151.371428571429 152.260869565217 150.677966101695 35 11 5 37 22 3 2308 "usopen" 2 "laura siegemund" "venus williams" 15.6933333333333 26.6992353440952 233.397169614582 215.856494940913 2016 "Hard" 68.6274509803922 21.5686274509804 9.80392156862745 59.6774193548387 35.4838709677419 4.83870967741935
597 5114.29775242719 4673.02801456311 207 153.79797979798 154.168316831683 153.412371134021 57 44 3 64 33 5 2309 "usopen" 2 "madison keys" "naomi osaka" 25.5033333333333 23.4087047444778 200.53448251577 183.232048669315 2016 "Hard" 54.8076923076923 42.3076923076923 2.88461538461538 62.7450980392157 32.3529411764706 4.90196078431373
851 7447.62767816092 7198.16634482759 104 136.544554455446 135.644444444444 137.267857142857 31 14 0 35 21 2 2310 "usopen" 2 "monica niculescu" "caroline wozniacki" 17.45 48.7679083094556 426.798147745611 412.502369331094 2016 "Hard" 68.8888888888889 31.1111111111111 0 60.3448275862069 36.2068965517241 3.44827586206897
270 2309.4612 2083.16484705882 86 147.493975903614 149.885714285714 145.75 22 13 0 29 19 2 2311 "usopen" 2 "johanna konta" "belinda bencic" 10.4433333333333 25.853814235557 221.142151292691 199.473173992227 2016 "Hard" 62.8571428571429 37.1428571428571 0 58 38 4
445 3867.76928037383 4084.87607476636 113 140.684210526316 138.722222222222 143.268292682927 38 18 6 34 14 2 2312 "usopen" 2 "kateryna bondarenko" "anastasija sevastova" 13.3266666666667 33.391695847924 290.227809933004 306.518965090022 2016 "Hard" 61.2903225806452 29.0322580645161 9.67741935483871 68 28 4
919 7973.05389285714 7902.848 174 143.708860759494 138.823529411765 147.4 44 30 0 72 22 5 2313 "usopen" 2 "roberta vinci" "carina witthoeft" 23.2933333333333 39.4533485975959 342.289090992722 339.275100171723 2016 "Hard" 59.4594594594595 40.5405405405405 0 72.7272727272727 22.2222222222222 5.05050505050505
1141 9415.72983695652 9330.10298913044 185 144.988372093023 148.013157894737 142.59375 59 17 8 64 32 4 2314 "usopen" 2 "lesia tsurenko" "dominika cibulkova" 30.35 37.5947281713344 310.238215385717 307.416902442518 2016 "Hard" 70.2380952380952 20.2380952380952 9.52380952380952 64 32 4
415 3077.85922330097 3647.00409708738 106 151.628865979381 152.833333333333 150.709090909091 27 15 3 39 17 4 2315 "usopen" 2 "petra kvitova" "elina svitolina" 14.2666666666667 29.088785046729 215.737796025769 255.631128300517 2016 "Hard" 60 33.3333333333333 6.66666666666667 65 28.3333333333333 6.66666666666667
520 4309.46032258064 3904.18083870968 94 139.791208791209 138.861111111111 140.4 26 10 2 38 17 0 2316 "usopen" 2 "catherine bellis" "angelique kerber" 11.0833333333333 46.9172932330827 388.823487751637 352.256917778317 2016 "Hard" 68.4210526315789 26.3157894736842 5.26315789473684 69.0909090909091 30.9090909090909 0
303 2254.74675 2420.43078703704 109 162.9 166.116279069767 160.473684210526 29 14 2 38 20 5 2401 "usopen" 2 "serena williams" "yaroslava shvedova" 13.7333333333333 22.0631067961165 164.180588592233 176.244960221143 2016 "Hard" 64.4444444444444 31.1111111111111 4.44444444444444 60.3174603174603 31.7460317460317 7.93650793650794
842 6965.10822916667 7055.826875 145 138.141843971631 139.739726027397 136.426470588235 49 24 2 47 22 0 2402 "usopen" 2 "" "simona halep" 19.7133333333333 42.7122083192425 353.319659917146 357.921552671627 2016 "Hard" 65.3333333333333 32 2.66666666666667 68.1159420289855 31.8840579710145 0
452 3947.95318965517 3324.00631034483 117 147.070796460177 143.236363636364 150.706896551724 37 18 2 34 24 1 2403 "usopen" 2 "agnieszka radwanska" "ana konjuh" 15.88 28.463476070529 248.611661817076 209.320296621211 2016 "Hard" 64.9122807017544 31.5789473684211 3.50877192982456 57.6271186440678 40.6779661016949 1.69491525423729
790 5997.15508920188 6117.95557746479 214 157.303482587065 157.752577319588 156.884615384615 64 34 6 66 38 5 2404 "usopen" 2 "karolina pliskova" "venus williams" 28.8466666666667 27.386179801248 207.897680466901 212.085356279112 2016 "Hard" 61.5384615384615 32.6923076923077 5.76923076923077 60.5504587155963 34.8623853211009 4.58715596330275
475 4029.92727272727 4008.23556198347 123 154.017391304348 155.028571428571 152.444444444444 42 30 1 31 14 4 2405 "usopen" 2 "madison keys" "caroline wozniacki" 15.66 30.3320561941252 257.338906304424 255.95373959026 2016 "Hard" 57.5342465753425 41.0958904109589 1.36986301369863 63.265306122449 28.5714285714286 8.16326530612245
700 5953.87746357616 6458.08541721854 153 142.369863013699 144.826086956522 140.168831168831 40 29 2 41 36 4 2406 "usopen" 2 "johanna konta" "anastasija sevastova" 20.4433333333333 34.240991358226 291.238095397497 315.901781373808 2016 "Hard" 56.3380281690141 40.8450704225352 2.8169014084507 50.6172839506173 44.4444444444444 4.93827160493827
798 6829.64093959732 7045.39429530201 150 139.328767123288 134.8625 144.742424242424 44 36 1 44 22 2 2407 "usopen" 2 "roberta vinci" "lesia tsurenko" 19.8533333333333 40.1947615849563 344.004748468636 354.872110240195 2016 "Hard" 54.320987654321 44.4444444444444 1.23456790123457 64.7058823529412 32.3529411764706 2.94117647058824
526 3791.06922137405 4617.76103816794 132 146.860655737705 149.177419354839 144.466666666667 35 27 6 43 17 3 2408 "usopen" 2 "petra kvitova" "angelique kerber" 17.5833333333333 29.914691943128 215.605832495206 262.621480843674 2016 "Hard" 51.4705882352941 39.7058823529412 8.82352941176471 68.2539682539683 26.984126984127 4.76190476190476
909 6944.53578 7907.37787 202 152.743455497382 161.116279069767 145.885714285714 55 31 4 69 37 5 2501 "usopen" 2 "serena williams" "simona halep" 26.93 33.754177497215 257.873590048273 293.627102487932 2016 "Hard" 61.1111111111111 34.4444444444444 4.44444444444444 62.1621621621622 33.3333333333333 4.5045045045045
319 2269.65931182796 2464.97716129032 94 155.764705882353 154.339622641509 158.125 29 24 3 23 12 2 2502 "usopen" 2 "ana konjuh" "karolina pliskova" 11.4666666666667 27.8197674418605 197.935405101275 214.968938484621 2016 "Hard" 51.7857142857143 42.8571428571429 5.35714285714286 62.1621621621622 32.4324324324324 5.40540540540541
555 4923.25412790698 5211.15331395349 87 148.02380952381 152.4 144.045454545455 30 10 1 29 16 0 2503 "usopen" 2 "caroline wozniacki" "anastasija sevastova" 13.0133333333333 42.6485655737705 378.323831550229 400.447232117327 2016 "Hard" 73.1707317073171 24.390243902439 2.4390243902439 64.4444444444444 35.5555555555556 0
701 5827.31580952381 5405.82704761905 128 135.788617886179 131.346153846154 139.042253521127 27 25 1 51 20 3 2504 "usopen" 2 "roberta vinci" "angelique kerber" 15.5566666666667 45.0610670666381 374.58640301203 347.492632158927 2016 "Hard" 50.9433962264151 47.1698113207547 1.88679245283019 68.9189189189189 27.027027027027 4.05405405405405
385 3250.80922222222 3485.76427777778 133 160.739495798319 162.016666666667 159.440677966102 36 24 5 36 23 8 2601 "usopen" 2 "serena williams" "karolina pliskova" 17.1966666666667 22.3880597014925 189.037171286425 202.6999967694 2016 "Hard" 55.3846153846154 36.9230769230769 7.69230769230769 53.7313432835821 34.3283582089552 11.9402985074627
732 6042.65897435897 6216.81285470085 118 146.104347826087 148.940298507463 142.145833333333 45 22 1 30 18 1 2602 "usopen" 2 "caroline wozniacki" "angelique kerber" 17.3366666666667 42.2226494904826 348.547912383713 358.593319825083 2016 "Hard" 66.1764705882353 32.3529411764706 1.47058823529412 61.2244897959184 36.734693877551 2.04081632653061
874 6472.13726203209 7339.49285561497 188 146.088888888889 147.530120481928 144.855670103093 49 35 4 66 31 2 2701 "usopen" 2 "karolina pliskova" "angelique kerber" 25.55 34.2074363992172 253.312612995385 287.259994348923 2016 "Hard" 55.6818181818182 39.7727272727273 4.54545454545455 66.6666666666667 31.3131313131313 2.02020202020202
789 2151.34486458333 2165.95657291667 193 173.569892473118 172.137931034483 174.828282828283 53 34 2 64 35 4 1101 "wimbledon" 1 "novak djokovic" "james ward" 24.66 31.9951338199513 87.2402621485537 87.8327888449581 2016 "Grass " 59.5505617977528 38.2022471910112 2.24719101123596 62.1359223300971 33.9805825242718 3.88349514563107
752 1803.72331016043 1730.04735828877 191 166.736842105263 167.232558139535 166.235294117647 55 32 11 56 29 7 1102 "wimbledon" 1 "kyle edmund" "adrian mannarino" 24.61 30.5566842746851 73.2922921641783 70.2985517386741 2016 "Grass " 56.1224489795918 32.6530612244898 11.2244897959184 60.8695652173913 31.5217391304348 7.60869565217391
494 1287.91313114754 1295.50721311475 126 164.876033057851 161.640625 168.508771929825 49 15 1 37 20 3 1108 "wimbledon" 1 "dudi sela" "david ferrer" 15.04 32.8457446808511 85.6325220177886 86.1374476805023 2016 "Grass " 75.3846153846154 23.0769230769231 1.53846153846154 61.6666666666667 33.3333333333333 5
521 1449.15814765101 1355.87460402685 151 166.393103448276 164.48275862069 167.666666666667 33 25 1 54 33 4 1109 "wimbledon" 1 "david goffin" "alexander ward" 18.3233333333333 28.4336911042387 79.0881288512465 73.9971586698297 2016 "Grass " 55.9322033898305 42.3728813559322 1.69491525423729 59.3406593406593 36.2637362637363 4.3956043956044
484 1084.66137172775 1158.74265445026 197 184.460732984293 179.09900990099 190.477777777778 67 35 0 67 24 3 1116 "wimbledon" 1 "pablo carreno busta" "milos raonic" 22.7033333333333 21.3184554397298 47.7754238024262 51.038437283083 2016 "Grass " 65.6862745098039 34.3137254901961 0 71.2765957446808 25.531914893617 3.19148936170213
843 2071.11402941176 1986.16363076923 214 174.345971563981 175.45652173913 173.487394957983 58 34 0 77 43 1 1117 "wimbledon" 1 "roger federer" "guido pella" 25.1633333333333 33.5011259769506 82.306823264476 78.9308635886567 2016 "Grass " 63.0434782608696 36.9565217391304 0 63.6363636363636 35.5371900826446 0.826446280991736
1043 2108.62228723404 2067.6220212766 315 179.459731543624 175.522580645161 183.727272727273 96 60 5 86 60 7 1119 "wimbledon" 1 "daniel evans" "jan lennard struff" 39.4833333333333 26.4162093710426 53.4053766289753 52.3669570606145 2016 "Grass " 59.6273291925466 37.2670807453416 3.1055900621118 56.2091503267974 39.2156862745098 4.57516339869281
868 1868.17595081967 1790.60483606557 278 183.187022900763 181.310606060606 185.092307692308 97 36 7 85 48 4 1121 "wimbledon" 1 "gael monfils" "jeremy chardy" 31.3133333333333 27.7198211624441 59.6607180376732 57.1834629358816 2016 "Grass " 69.2857142857143 25.7142857142857 5 62.043795620438 35.036496350365 2.91970802919708
1833 4155.27146666667 4445.61434074074 272 163.298113207547 167.529411764706 159.849315068493 67 52 4 86 60 2 1124 "wimbledon" 1 "janko tipsarevic" "gilles simon" 42.0033333333333 43.6393936989128 98.9271835568605 105.839560528706 2016 "Grass " 54.4715447154472 42.2764227642276 3.2520325203252 58.1081081081081 40.5405405405405 1.35135135135135
593 1227.01043478261 1145.80434782609 180 177.64880952381 180.329268292683 175.093023255814 53 31 4 53 33 5 1125 "wimbledon" 1 "marin cilic" "brian baker" 22.04 26.9056261343013 55.6719797995739 51.9874930955575 2016 "Grass " 60.2272727272727 35.2272727272727 4.54545454545455 58.2417582417582 36.2637362637363 5.49450549450549
576 1736.55666009852 1552.23232512315 206 175.107692307692 185.541666666667 164.989898989899 60 37 5 63 36 4 1132 "wimbledon" 1 "sam groth" "kei nishikori" 26.06 22.1028396009209 66.6368633959525 59.5637883777112 2016 "Grass " 58.8235294117647 36.2745098039216 4.90196078431373 61.1650485436893 34.9514563106796 3.88349514563107
658 1756.48569491525 1662.3730338983 183 173.323529411765 175.41975308642 171.415730337079 54 28 3 66 24 7 1133 "wimbledon" 1 "dominic thiem" "florian mayer" 23.0133333333333 28.5921205098494 76.3246970559931 72.2352129445961 2016 "Grass " 63.5294117647059 32.9411764705882 3.52941176470588 68.0412371134021 24.7422680412371 7.21649484536082
